Month,Year,ev_date,State,latitude,longitude,Landslide Count,Years
7,2011,7/10/2011 0:00,Arizona,31.4891,-110.4081,,
4,2011,4/21/2011 0:00,Kentucky,39.0456,-84.4833,,
4,2011,4/14/2011 2:00,Pennsylvania,40.6525,-80.0671,,
5,2011,5/30/2011 9:00,Utah,41.2554,-111.8305,,
7,2011,7/18/2011 0:00,Ohio,40.1793,-83.1777,,
7,2011,7/4/2011 0:00,Colorado,39.1904,-106.8152,,
4,2011,4/16/2011 18:00,West Virginia,39.0315,-81.5639,,
12,2011,12/30/2011 0:00,Oregon,44.0428,-123.8772,,
3,2011,3/7/2011 13:30,California,38.7745,-120.7897,,
3,2011,3/10/2011 0:00,Idaho,46.798,-116.9799,,
3,2011,3/25/2011 23:00,California,37.3963,-122.26,,
3,2011,3/9/2011 23:00,West Virginia,40.212,-80.5778,,
1,2011,1/14/2011 19:00,Washington,48.328,-124.4976,,
3,2011,3/14/2011 8:00,Washington,47.6343,-122.398,,
7,2011,7/27/2011 0:00,New Mexico,32.6209,-107.9645,,
6,2011,6/11/2011 0:00,Ohio,39.1186,-84.4826,,
7,2011,7/30/2011 0:00,Colorado,39.4977,-107.2225,,
1,2011,1/16/2011 14:00,Oregon,44.6323,-124.0505,,
3,2011,3/14/2011 3:15,Washington,47.5147,-123.0597,,
4,2011,4/9/2011 0:00,West Virginia,37.9977,-81.5201,,
3,2011,3/1/2011 10:20,Washington,45.7014,-122.7145,,
4,2011,4/26/2011 0:00,Ohio,39.0188,-84.2677,,
5,2011,5/11/2011 0:00,Ohio,38.6451,-82.4937,,
3,2011,3/13/2011 23:00,Ohio,40.2215544,-80.66737084,,
3,2011,3/24/2011 0:00,California,37.9728,-122.5573,,
3,2011,3/15/2011 23:00,California,38.9625,-121.0526,,
5,2011,5/14/2011 9:00,Washington,47.3236,-122.3679,,
1,2012,1/11/2012 0:00,Pennsylvania,40.4376,-80.0176,,
2,2012,2/22/2012 12:34,Washington,48.1304,-122.3622,,
3,2012,3/14/2012 9:00,California,37.0812,-121.9459,,
3,2012,3/30/2012 0:00,Idaho,48.3288,-116.8642,,
3,2012,3/30/2012 0:00,New York,43.3982,-75.3733,,
12,2012,12/2/2012 0:00,California,38.7122,-122.0471,,
1,2012,1/19/2012 0:00,Oregon,45.5137,-122.7297,,
3,2012,3/30/2012 0:00,California,40.2695,-124.2112,,
12,2012,12/19/2012 0:00,Oregon,46.1896,-123.8215,,
8,2012,8/14/2012 0:00,Arkansas,35.9631,-93.1774,,
3,2012,3/31/2012 12:30,California,37.9051,-122.6035,,
12,2012,12/19/2012 0:00,Oregon,45.7204,-123.9171,,
11,2012,11/2/2012 0:00,Pennsylvania,40.4479,-80.0309,,
4,2012,4/1/2012 0:00,Idaho,46.6007,-116.6566,,
5,2012,5/24/2012 0:00,Minnesota,45.0514,-93.1569,,
5,2012,5/2/2012 0:00,Oregon,42.9744,-124.01,,
1,2012,1/19/2012 9:00,Oregon,44.6356,-123.28,,
3,2012,3/12/2012 0:00,Oregon,43.8406,-122.627,,
2,2012,2/22/2012 0:00,Washington,48.1285,-122.3624,,
7,2012,7/17/2012 0:00,Washington,46.9085,-120.5001,,
8,2012,8/12/2012 0:00,Wyoming,44.5259,-109.9704,,
12,2012,12/4/2012 0:00,Oregon,45.54,-122.6836,,
1,2012,1/22/2012 0:00,Washington,47.6045,-122.1128,,
3,2012,3/30/2012 0:00,Idaho,48.5917,-116.8291,,
2,2012,2/5/2012 10:00,Washington,47.3927,-123.1452,,
12,2012,12/20/2012 12:00,Oregon,45.53,-122.7701,,
8,2012,8/23/2012 0:00,Arizona,33.4383,-112.0399,,
12,2012,12/21/2012 0:00,Oregon,44.0106,-123.7121,,
12,2012,12/18/2012 13:30,Washington,47.8085,-122.3005,,
1,2012,1/19/2012 0:00,Oregon,43.6572,-123.8607,,
3,2012,3/30/2012 0:00,Washington,48.2797,-117.2665,,
12,2012,12/2/2012 0:00,Oregon,43.3197,-122.6816,,
3,2012,3/14/2012 9:00,California,37.0943,-121.9776,,
11,2012,11/30/2012 0:00,Washington,47.5685,-122.4055,,
8,2012,8/20/2012 0:00,Nevada,38.8507,-119.6457,,
9,2012,9/27/2012 9:00,Colorado,40.5733,-105.343,,
5,2012,5/3/2012 23:00,Washington,47.5984,-122.33,,
9,2012,9/1/2012 0:00,Utah,40.3309,-111.9045,,
2,2012,2/22/2012 0:00,Oregon,44.4291,-124.048,,
7,2012,7/17/2012 0:00,Montana,48.7195,-113.7188,,
1,2012,1/19/2012 0:00,Oregon,44.041,-123.8748,,
12,2012,12/5/2012 0:00,Oregon,44.8993,-123.1155,,
1,2012,1/27/2012 0:00,Ohio,39.0979,-84.561,,
3,2012,3/15/2012 8:00,Oregon,45.4992,-122.6888,,
1,2012,1/19/2012 17:00,California,41.0555,-124.1271,,
12,2012,12/17/2012 0:00,Washington,47.9128,-122.3197,,
3,2012,3/12/2012 0:00,Oregon,44.1228,-122.3992,,
3,2012,3/15/2012 23:00,Kentucky,36.8871,-83.4601,,
12,2012,12/2/2012 0:00,Idaho,45.2462,-116.3322,,
5,2012,5/6/2012 0:00,Ohio,41.0974,-80.6793,,
12,2012,12/2/2012 0:00,Oregon,42.899,-124.0854,,
11,2012,11/26/2012 0:00,Washington,46.8856,-123.7131,,
12,2012,12/2/2012 0:00,California,36.9933,-122.0206,,
7,2012,7/9/2012 0:00,Colorado,38.8971,-104.9722,,
9,2012,9/2/2012 0:00,Utah,39.5828,-111.1921,,
9,2012,9/2/2012 0:00,Utah,39.561,-111.1754,,
12,2012,12/4/2012 0:00,Washington,47.9595,-122.2426,,
5,2012,5/5/2012 0:00,West Virginia,37.9928,-81.0524,,
8,2012,8/17/2012 0:00,California,34.0884,-116.9194,,
10,2012,10/30/2012 0:00,New Hampshire,44.1009,-71.6322,,
3,2012,3/29/2012 22:00,Oregon,42.6118,-124.3924,,
12,2012,12/22/2012 9:00,California,38.49,-122.1605,,
1,2012,1/27/2012 0:00,Pennsylvania,40.4257,-79.9113,,
5,2012,5/6/2012 0:00,Ohio,39.1106,-84.493,,
1,2012,1/20/2012 0:00,Oregon,45.5249,-122.7082,,
2,2012,2/22/2012 18:00,Washington,46.2052,-122.9165,,
1,2012,1/22/2012 23:30,California,37.7289,-119.7538,,
3,2012,3/30/2012 0:00,Idaho,48.3815,-116.3517,,
5,2012,5/1/2012 0:00,Ohio,39.1229,-84.4481,,
3,2012,3/17/2012 22:00,California,38.8549,-121.1147,,
1,2012,1/19/2012 4:00,Oregon,43.3181,-123.0611,,
3,2012,3/13/2012 14:30,California,39.7188,-121.6113,,
3,2012,3/27/2012 16:45,California,39.2217,-123.2072,,
3,2012,3/15/2012 23:00,Oregon,45.5169,-122.369,,
1,2012,1/19/2012 15:00,Oregon,45.3828,-122.5715,,
2,2012,2/22/2012 1:30,Washington,47.962,-122.2221,,
11,2012,11/18/2012 0:00,Washington,46.3662,-123.8109,,
4,2012,4/27/2012 0:00,Washington,46.79,-120.8718,,
10,2012,10/15/2012 0:00,Oregon,45.5313,-122.7193,,
1,2012,1/19/2012 15:00,Oregon,44.1228,-122.3953,,
11,2012,11/1/2012 8:00,Pennsylvania,40.6268,-79.7383,,
9,2012,9/27/2012 9:00,Colorado,40.7067,-105.5951,,
3,2012,3/30/2012 0:00,Idaho,48.1411,-116.4853,,
3,2012,3/8/2012 19:00,Kentucky,37.7922,-84.3918,,
11,2012,11/30/2012 0:00,California,37.5534,-122.026,,
3,2012,3/2/2012 0:00,West Virginia,38.045,-82.1423,,
1,2012,1/9/2012 22:00,Ohio,39.125,-84.4645,,
11,2012,11/30/2012 0:00,California,37.6178,-121.9451,,
7,2012,7/14/2012 0:00,Washington,45.7153,-121.6406,,
3,2012,3/26/2012 0:00,Idaho,46.4768,-116.4548,,
7,2012,7/6/2012 0:00,Colorado,40.6862,-105.3054,,
3,2012,3/16/2012 9:00,Oregon,45.087,-122.0578,,
12,2012,12/30/2012 0:00,Washington,45.816,-122.7257,,
2,2012,2/21/2012 8:55,California,37.8404,-122.1996,,
7,2012,7/14/2012 0:00,Washington,46.2428,-119.1009,,
3,2012,3/14/2012 0:00,California,38.4638,-123.0104,,
12,2012,12/26/2012 0:00,Washington,47.8501,-122.2146,,
8,2012,8/17/2012 0:00,Nevada,38.849,-119.6462,,
9,2012,9/2/2012 0:00,Utah,39.5479,-111.1688,,
4,2012,4/13/2012 9:00,California,37.8298,-122.2272,,
3,2012,3/30/2012 0:00,California,41.88,-124.1308,,
3,2012,3/20/2012 9:00,California,40.1129,-123.7984,,
9,2012,9/18/2012 0:00,Tennessee,35.0203,-85.2634,,
3,2012,3/30/2012 0:00,Idaho,46.1067,-115.9105,,
3,2012,3/29/2012 19:30,Oregon,42.6439,-124.4077,,
4,2012,4/30/2012 0:00,Oregon,42.1331,-122.6123,,
10,2012,10/30/2012 0:00,Pennsylvania,40.3647,-79.8666,,
3,2012,3/15/2012 17:45,Ohio,39.1581,-84.5645,,
12,2012,12/1/2012 0:00,Washington,47.8205,-122.2813,,
2,2012,2/1/2012 0:00,Oregon,44.471,-123.412,,
1,2012,1/22/2012 0:00,Oregon,44.5694,-123.617,,
6,2012,6/20/2012 15:00,Minnesota,46.7891,-92.1485,,
12,2012,12/5/2012 0:00,California,36.8071,-121.7725,,
12,2012,12/21/2012 11:50,Pennsylvania,40.4324,-80.0073,,
11,2012,11/14/2012 0:00,North Carolina,35.4401,-82.249,,
1,2012,1/21/2012 0:00,California,36.2618,-121.7938,,
9,2012,9/2/2012 0:00,Utah,39.572,-111.1821,,
7,2012,7/9/2012 0:00,Colorado,39.3745,-106.3146,,
3,2012,3/22/2012 8:00,Kansas,39.0545,-94.6478,,
9,2013,9/5/2013 23:00,Washington,47.6388,-120.5933,,
8,2013,8/30/2013 15:00,California,33.8426,-116.8648,,
7,2013,7/18/2013 0:00,Colorado,39.0718,-107.1928,,
7,2013,7/4/2013 0:00,North Carolina,35.6369,-82.5377,,
9,2013,9/19/2013 17:30,Colorado,37.3233,-107.8546,,
7,2013,7/28/2013 17:15,Colorado,40.6124,-105.2801,,
5,2013,5/6/2013 0:00,North Carolina,35.5429,-82.7938,,
1,2013,1/7/2013 0:00,Washington,47.946,-122.3049,,
7,2013,7/4/2013 0:00,North Carolina,36.0518,-81.6019,,
7,2013,7/25/2013 15:25,Colorado,40.6937,-105.2659,,
7,2013,7/23/2013 0:00,Pennsylvania,40.3493,-79.8003,,
9,2013,9/12/2013 0:00,Idaho,43.4205,-115.6043,,
5,2013,5/7/2013 0:00,North Carolina,35.4299,-82.2055,,
9,2013,9/10/2013 7:30,Arizona,35.2588,-111.6179,,
7,2013,7/2/2013 16:30,California,39.4302,-120.0336,,
9,2013,9/11/2013 23:00,Utah,39.5459,-111.1673,,
7,2013,7/5/2013 23:30,Utah,40.5765,-111.6788,,
9,2013,9/12/2013 0:00,Idaho,43.4026,-115.5605,,
4,2013,4/15/2013 9:00,Pennsylvania,40.469,-79.6774,,
9,2013,9/12/2013 6:40,Utah,40.1107,-110.4572,,
7,2013,7/10/2013 13:30,Colorado,37.9532,-104.9848,,
7,2013,7/18/2013 15:00,Utah,37.1629,-111.373,,
7,2013,7/4/2013 21:00,North Carolina,35.6092,-82.534,,
7,2013,7/18/2013 0:00,Colorado,39.5672,-106.4031,,
9,2013,9/7/2013 0:00,Utah,40.2464,-111.6276,,
6,2013,6/1/2013 0:00,South Dakota,44.3507,-103.7826,,
9,2013,9/14/2013 23:00,New Mexico,35.0952,-106.6265,,
7,2013,7/4/2013 0:00,North Carolina,35.6057,-82.5412,,
8,2013,8/18/2013 15:00,Nevada,36.2423,-115.5421,,
9,2013,9/12/2013 0:00,Idaho,43.4234,-115.3855,,
9,2013,9/14/2013 15:00,Idaho,43.7521,-116.2885,,
6,2013,6/23/2013 0:00,New York,43.1925,-75.021,,
6,2013,6/23/2013 3:20,Iowa,43.3656,-91.218,,
6,2013,6/28/2013 20:45,Colorado,40.6784,-105.4323,,
5,2013,5/27/2013 0:00,Missouri,39.7245,-91.3681,,
5,2013,5/6/2013 0:00,North Carolina,35.9974,-81.6384,,
5,2013,5/19/2013 0:00,Georgia,34.3426,-84.0226,,
7,2013,7/18/2013 0:00,Colorado,40.3364,-105.6744,,
9,2013,9/12/2013 0:00,Idaho,43.4122,-115.3971,,
8,2013,8/13/2013 15:00,West Virginia,39.6926,-80.5823,,
8,2013,8/1/2013 0:00,Utah,39.5166,-111.1548,,
7,2013,7/17/2013 0:00,Montana,45.0432,-110.732,,
8,2013,8/14/2013 0:00,Montana,47.6816,-109.7873,,
8,2013,8/28/2013 23:00,Colorado,37.8943,-107.7138,,
9,2013,9/2/2013 20:30,Utah,39.9575,-111.2445,,
9,2013,9/5/2013 21:00,Washington,46.8218,-120.9229,,
7,2013,7/16/2013 22:00,Utah,40.4074,-111.8509,,
9,2013,9/12/2013 18:00,Colorado,38.7439,-104.8474,,
4,2013,4/29/2013 0:00,Ohio,39.485,-82.079,,
7,2013,7/16/2013 22:00,Utah,40.4905,-111.7377,,
4,2013,4/18/2013 0:00,Illinois,40.6545,-89.5567,,
4,2013,4/7/2013 9:21,Washington,48.2632,-124.3011,,
3,2013,3/18/2013 0:00,Kentucky,37.8868,-84.4427,,
8,2013,8/23/2013 15:00,Idaho,42.8729,-112.4389,,
9,2013,9/12/2013 1:00,Colorado,40.1192,-105.3896,,
9,2013,9/12/2013 23:00,Wyoming,42.1823,-110.1843,,
7,2013,7/4/2013 23:30,Wyoming,44.5199,-109.0676,,
5,2013,5/6/2013 0:00,North Carolina,35.4462,-82.3746,,
2,2013,2/17/2013 18:00,Washington,47.9582,-122.2489,,
9,2013,9/29/2013 21:30,Oregon,45.4096,-122.6629,,
7,2013,7/17/2013 16:00,Colorado,39.0715,-107.1995,,
7,2013,7/18/2013 0:00,Colorado,39.1168,-108.3523,,
8,2013,8/1/2013 8:00,Alabama,30.5279,-87.9085,,
7,2013,7/10/2013 15:00,Colorado,38.8759,-104.9362,,
7,2013,7/6/2013 0:00,New York,43.0091,-75.0289,,
5,2013,5/22/2013 1:13,Minnesota,44.9179,-93.1255,,
7,2013,7/31/2013 23:00,Georgia,34.463,-84.4759,,
7,2013,7/12/2013 15:25,Colorado,40.6893,-105.291,,
9,2013,9/5/2013 23:00,Washington,47.4289,-120.3614,,
1,2013,1/16/2013 0:00,New Jersey,40.3312,-73.9816,,
6,2013,6/26/2013 8:00,New York,43.0266,-76.3302,,
8,2013,8/23/2013 9:00,Utah,39.4714,-111.1546,,
9,2013,9/2/2013 20:30,Utah,39.9565,-111.2388,,
8,2013,8/24/2013 0:00,Tennessee,35.2865,-85.1789,,
8,2013,8/22/2013 23:30,Utah,40.4679,-111.765,,
7,2013,7/15/2013 23:00,North Carolina,36.0748,-81.9243,,
7,2013,7/12/2013 16:00,Colorado,40.6558,-105.3742,,
8,2013,8/19/2013 17:00,California,35.5834,-118.5328,,
9,2013,9/30/2013 0:00,Massachusetts,42.1004,-72.0295,,
7,2013,7/16/2013 23:00,Utah,40.4788,-111.7448,,
7,2013,7/8/2013 9:00,New York,42.8868,-75.5741,,
4,2013,4/30/2013 21:00,Florida,28.5529,-81.7737,,
9,2013,9/12/2013 0:00,Idaho,43.7553,-115.975,,
6,2013,6/24/2013 0:00,Wisconsin,43.1674,-91.1351,,
1,2013,1/13/2013 0:00,Kentucky,37.79245926,-84.39385245,,
9,2013,9/12/2013 0:00,Colorado,39.8958,-105.3357,,
7,2013,7/4/2013 0:00,North Carolina,35.6508,-82.5308,,
6,2013,6/17/2013 4:30,New York,43.0266,-76.3302,,
8,2013,8/29/2013 4:00,Idaho,45.794,-114.7613,,
7,2013,7/11/2013 0:00,West Virginia,37.8024,-81.9312,,
8,2013,8/1/2013 0:00,Utah,39.5366,-111.1562,,
6,2013,6/27/2013 18:00,Pennsylvania,40.6864,-76.1962,,
7,2013,7/27/2013 23:00,North Carolina,35.7244,-81.3408,,
9,2013,9/12/2013 0:00,Idaho,43.365,-115.4442,,
1,2013,1/17/2013 0:00,Pennsylvania,40.4239,-80.0181,,
5,2013,5/7/2013 0:00,Ohio,39.1267,-84.5319,,
9,2013,9/5/2013 23:00,Washington,48.5035,-120.7111,,
1,2013,1/17/2013 9:00,North Carolina,35.3368,-84.0317,,
6,2013,6/16/2013 0:00,New York,42.5889,-74.32,,
7,2013,7/7/2013 9:00,Kentucky,37.4892,-83.3601,,
4,2013,4/17/2013 0:00,Kentucky,36.8529,-83.3698,,
7,2013,7/16/2013 18:00,Colorado,37.9935,-108.0086,,
7,2013,7/5/2013 2:30,Utah,40.5749,-111.6983,,
4,2013,4/7/2013 8:00,Washington,47.9476,-122.3046,,
12,2013,12/6/2013 16:00,West Virginia,37.7811,-81.942,,
4,2013,4/8/2013 12:00,Washington,47.88901904,-122.3275065,,
4,2013,4/18/2013 10:00,Illinois,41.2581,-89.2025,,
1,2013,1/16/2013 9:40,North Carolina,35.5898,-83.373,,
8,2013,8/17/2013 0:00,Alabama,31.3077,-86.5011,,
8,2013,8/10/2013 20:30,Washington,48.5473,-120.7645,,
8,2013,8/11/2013 15:00,Washington,48.5473,-120.7645,,
5,2013,5/13/2013 0:00,Kentucky,36.6195,-83.9526,,
6,2013,6/25/2013 10:30,Wisconsin,43.5735,-91.2006,,
9,2013,9/12/2013 0:00,Idaho,43.34,-115.4769,,
4,2013,4/17/2013 23:30,Iowa,41.6737,-91.5322,,
1,2013,1/15/2013 0:00,North Carolina,35.519,-83.1598,,
10,2013,10/9/2013 14:30,California,34.222,-118.3666,,
7,2013,7/16/2013 19:45,Utah,40.4678,-111.7679,,
5,2013,5/29/2013 0:30,Oregon,45.5833,-122.7689,,
9,2013,9/5/2013 23:00,Washington,47.298,-120.1048,,
5,2013,5/15/2013 0:00,North Carolina,35.6357,-82.2434,,
12,2013,12/7/2013 2:30,West Virginia,37.7811,-81.942,,
9,2013,9/29/2013 0:00,Idaho,43.8161,-115.2846,,
12,2013,12/19/2013 0:00,Oregon,46.1138,-123.2157,,
5,2013,5/6/2013 2:00,North Carolina,35.6194,-82.3219,,
7,2013,7/23/2013 0:00,Pennsylvania,40.3444,-79.79,,
8,2013,8/13/2013 16:58,Kentucky,37.4598,-82.6605,,
7,2013,7/22/2013 10:00,California,33.7165,-116.6396,,
1,2013,1/9/2013 4:30,Washington,47.5827,-122.4027,,
3,2013,3/21/2013 10:30,Washington,47.8634,-122.282,,
7,2013,7/12/2013 15:00,Nevada,36.2629,-115.6158,,
7,2013,7/1/2013 0:00,Pennsylvania,40.5287,-80.2054,,
8,2013,8/25/2013 18:00,California,34.0588,-116.5671,,
1,2013,1/16/2013 0:00,Tennessee,36.5539,-83.9789,,
1,2013,1/15/2013 0:00,Tennessee,35.9205,-83.9572,,
6,2013,6/26/2013 17:00,Wisconsin,44.8504,-91.4372,,
9,2013,9/11/2013 23:00,Utah,39.2751,-111.1903,,
7,2013,7/16/2013 23:00,Utah,38.9231,-111.2493,,
9,2013,9/29/2013 0:00,Idaho,43.8187,-115.3455,,
7,2013,7/23/2013 0:05,California,36.1184,-117.9722,,
9,2013,9/5/2013 23:00,Washington,46.8189,-120.8603,,
9,2013,9/6/2013 0:00,California,33.1697,-116.565,,
6,2013,6/27/2013 0:00,New York,42.1144,-75.9324,,
6,2013,6/6/2013 10:00,New York,43.0266,-76.3302,,
7,2013,7/23/2013 0:00,Pennsylvania,40.4252,-79.8071,,
8,2013,8/19/2013 17:00,California,35.4608,-118.7773,,
7,2013,7/20/2013 13:30,California,33.6859,-117.6656,,
7,2013,7/6/2013 15:15,Utah,40.4338,-111.741,,
7,2013,7/1/2013 0:00,North Carolina,35.4059,-83.2578,,
7,2013,7/23/2013 0:00,Pennsylvania,40.4213,-79.774,,
5,2013,5/22/2013 21:30,South Carolina,35.0972,-82.448,,
1,2013,1/16/2013 0:00,North Carolina,35.6706,-82.5955,,
6,2013,6/24/2013 9:00,Wisconsin,43.1604,-90.7085,,
8,2013,8/9/2013 23:00,Colorado,38.854,-104.9342,,
7,2013,7/1/2013 0:00,North Carolina,35.4134,-83.1068,,
8,2013,8/18/2013 15:00,Nevada,36.2566,-115.6442,,
9,2013,9/19/2013 17:30,Colorado,37.3466,-107.8406,,
9,2013,9/7/2013 15:00,Utah,40.4336,-111.7471,,
1,2013,1/3/2013 4:00,Washington,47.93826839,-122.3097015,,
9,2013,9/5/2013 18:30,Idaho,44.1144,-116.1053,,
1,2013,1/30/2013 0:00,Kentucky,37.345,-82.995,,
8,2013,8/30/2013 23:00,Nevada,36.1054,-115.8215,,
5,2013,5/8/2013 0:00,North Carolina,35.3884,-83.4985,,
7,2013,7/1/2013 23:00,Ohio,39.1226,-84.4756,,
7,2013,7/1/2013 23:00,Colorado,38.8634,-104.917,,
9,2013,9/12/2013 0:00,Colorado,39.8839,-105.3033,,
7,2013,7/28/2013 0:00,Colorado,38.8815,-107.6129,,
7,2013,7/4/2013 0:00,North Carolina,35.6425,-82.5264,,
5,2013,5/29/2013 0:00,New York,43.0266,-76.3302,,
7,2013,7/25/2013 4:55,West Virginia,39.8033,-80.7651,,
7,2013,7/16/2013 18:00,Colorado,37.9693,-107.9697,,
12,2013,12/7/2013 0:00,West Virginia,37.4633,-81.8206,,
12,2013,12/10/2013 9:00,West Virginia,37.7786,-81.9395,,
9,2013,9/13/2013 14:25,Utah,40.4893,-112.1563,,
7,2013,7/24/2013 0:00,West Virginia,37.8228,-81.9348,,
7,2013,7/3/2013 23:00,Virginia,37.1995,-80.0628,,
9,2013,9/12/2013 23:00,Colorado,40.0116,-105.298,,
9,2013,9/12/2013 23:00,Wyoming,42.2872,-110.1938,,
6,2013,6/7/2013 0:00,Connecticut,41.386,-71.9558,,
4,2013,4/25/2013 0:00,North Carolina,35.8568,-82.6957,,
7,2013,7/20/2013 15:00,New Mexico,36.6918,-105.544,,
12,2013,12/22/2013 9:00,Kentucky,37.4046,-82.9083,,
5,2013,5/7/2013 0:00,North Carolina,35.5429,-82.7938,,
6,2013,6/10/2013 19:30,Pennsylvania,39.942,-75.1572,,
4,2013,4/17/2013 0:00,Kentucky,36.8502,-83.316,,
9,2013,9/12/2013 0:00,Idaho,43.3575,-115.5397,,
9,2013,9/5/2013 23:00,Washington,47.5792,-120.8005,,
9,2013,9/12/2013 18:00,Idaho,43.2804,-115.4953,,
4,2013,4/29/2013 0:00,North Carolina,35.6172,-83.0299,,
10,2013,10/5/2013 23:00,Minnesota,44.0222,-91.5929,,
9,2013,9/2/2013 23:00,Idaho,43.5097,-114.3388,,
7,2013,7/6/2013 23:00,Utah,40.4445,-111.7078,,
12,2013,12/19/2013 16:15,California,33.0375,-116.8331,,
9,2013,9/12/2013 0:00,Idaho,43.3877,-115.5441,,
1,2013,1/9/2013 0:00,Washington,48.9511,-122.7756,,
3,2013,3/27/2013 3:45,Washington,48.1393,-122.6011,,
9,2013,9/15/2013 0:00,Colorado,40.2935,-105.529,,
7,2013,7/6/2013 23:00,Utah,40.4467,-111.6867,,
4,2013,4/18/2013 0:00,Illinois,40.6535,-89.5556,,
10,2013,10/5/2013 23:00,Minnesota,44.01,-91.5055,,
9,2013,9/12/2013 0:00,Idaho,43.7553,-115.975,,
7,2013,7/8/2013 15:00,New Mexico,36.7025,-105.3514,,
9,2013,9/2/2013 18:00,Utah,39.2535,-111.6396,,
4,2013,4/17/2013 8:00,Kentucky,37.4996,-82.4902,,
9,2013,9/7/2013 15:00,Utah,40.4431,-111.7061,,
7,2013,7/4/2013 0:00,South Carolina,35.078,-82.808,,
8,2013,8/29/2013 15:00,Idaho,45.3871,-114.0541,,
7,2013,7/14/2013 0:00,North Carolina,35.9242,-81.6747,,
7,2013,7/27/2013 0:00,North Carolina,36.2204,-81.4311,,
9,2013,9/19/2013 17:30,Colorado,37.335,-107.8397,,
9,2013,9/5/2013 9:00,Washington,47.8907,-117.6865,,
7,2013,7/24/2013 0:00,West Virginia,39.7447,-80.6094,,
7,2013,7/18/2013 0:00,Colorado,39.1808,-107.2396,,
6,2013,6/18/2013 0:00,Vermont,44.1047,-72.4328,,
9,2013,9/2/2013 18:00,Utah,39.4402,-111.0337,,
7,2013,7/25/2013 16:00,California,39.4254,-120.0356,,
6,2013,6/13/2013 0:00,Kentucky,36.8406,-83.3765,,
1,2013,1/15/2013 0:00,North Carolina,35.8269,-82.5494,,
5,2013,5/7/2013 0:00,Kentucky,36.731,-83.5619,,
7,2013,7/12/2013 0:00,West Virginia,38.4006,-81.6171,,
5,2013,5/27/2013 0:00,Washington,48.0955,-122.4937,,
7,2013,7/12/2013 0:00,Colorado,40.6489,-105.1748,,
9,2013,9/8/2013 16:45,Idaho,42.2322,-111.7272,,
9,2013,9/5/2013 23:45,Washington,48.3122,-120.6576,,
9,2013,9/2/2013 20:30,Utah,39.9638,-111.2517,,
9,2013,9/11/2013 23:00,Utah,40.6217,-111.7484,,
7,2013,7/31/2013 23:00,Georgia,34.5117,-84.444,,
7,2013,7/10/2013 0:00,Colorado,38.8634,-104.917,,
7,2013,7/25/2013 6:00,West Virginia,38.2212,-81.4467,,
8,2013,8/23/2013 10:00,Pennsylvania,40.1504,-79.4592,,
7,2013,7/28/2013 6:15,Colorado,40.6875,-105.3546,,
9,2013,9/12/2013 0:00,Colorado,39.98178647,-105.1527078,,
7,2013,7/19/2013 0:00,Arizona,33.7576,-109.2835,,
3,2013,3/12/2013 23:00,Pennsylvania,40.6634,-75.231,,
4,2013,4/6/2013 8:30,Washington,48.2632,-124.3011,,
9,2013,9/12/2013 0:00,Idaho,43.3359,-115.4894,,
1,2013,1/18/2013 0:00,North Carolina,35.5278,-83.0992,,
7,2013,7/4/2013 0:00,North Carolina,35.6255,-82.5166,,
9,2013,9/7/2013 18:00,Utah,40.4733,-111.751,,
7,2013,7/7/2013 0:00,North Carolina,36.1316,-81.6885,,
5,2013,5/29/2013 8:00,Illinois,39.9141,-91.411,,
5,2014,5/10/2014 10:00,Washington,47.413,-122.0488,,
12,2014,12/12/2014 9:00,California,37.8237,-121.9995,,
2,2014,2/28/2014 5:00,California,34.0633,-118.7002,,
12,2014,12/12/2014 9:00,California,34.1548,-117.8708,,
2,2014,2/18/2014 9:00,Washington,47.2473,-122.373,,
5,2014,5/25/2014 0:00,Colorado,39.1652,-107.8476,,
6,2014,6/19/2014 19:00,Minnesota,44.9683,-93.2365,,
12,2014,12/20/2014 0:00,Oregon,44.138,-124.1248,,
6,2014,6/25/2014 0:00,Pennsylvania,40.7918,-77.7785,,
11,2014,11/1/2014 5:05,California,34.2008,-117.6767,,
8,2014,8/12/2014 15:00,Colorado,37.9424,-107.8161,,
3,2014,3/10/2014 0:00,Washington,47.4174,-123.1316,,
6,2014,6/19/2014 0:00,Minnesota,44.6474,-93.7933,,
2,2014,2/18/2014 15:00,Washington,47.2711,-122.452,,
8,2014,8/7/2014 0:00,Nevada,38.5313,-118.4526,,
5,2014,5/1/2014 2:15,New York,40.8478,-73.6527,,
8,2014,8/21/2014 23:00,Washington,48.2873,-120.0646,,
12,2014,12/2/2014 9:00,California,37.4861,-122.2364,,
12,2014,12/11/2014 9:00,California,39.0081,-122.6192,,
12,2014,12/19/2014 15:00,California,37.9327,-122.691,,
3,2014,3/5/2014 0:00,Washington,48.4878,-122.1952,,
7,2014,7/15/2014 0:00,California,38.2114,-118.8782,,
12,2014,12/2/2014 0:00,California,34.1946,-118.9858,,
9,2014,9/7/2014 0:00,California,33.7354,-116.8146,,
12,2014,12/28/2014 9:30,Washington,47.9277,-122.309,,
6,2014,6/20/2014 0:00,Minnesota,44.5768,-93.8457,,
3,2014,3/29/2014 23:00,New York,42.9429,-76.0673,,
2,2014,2/26/2014 12:00,California,34.148,-117.8406,,
7,2014,7/28/2014 16:00,Utah,39.7153,-111.769,,
